X,Y,OBJECTID,PROPERTY_ID,HUB_NAME_TEXT,SERVICING_SITE_NAME_TEXT,PROJECT_MANAGER_NAME_TEXT,PROPERTY_NAME_TEXT,ADDRESS_LINE1_TEXT,ADDRESS_LINE2_TEXT,AUTOMATIC_GEOCODE_IND,CONGRESSIONAL_DISTRICT_CODE,PLACED_BASE_CITY_NAME_TEXT,TOTAL_ASSISTED_UNIT_COUNT,TOTAL_UNIT_COUNT,PROPERTY_ON_SITE_PHONE_NUMBER,PROPERTY_CATEGORY_NAME,CLIENT_GROUP_CODE,CLIENT_GROUP_NAME,CLIENT_GROUP_TYPE,REAC_LAST_INSPECTION_ID,REAC_LAST_INSPECTION_SCORE,FASS_LAST_PERFORMANCE_VALUE,FASS_LST_TOT_MGMT_COND_CNT,FASS_LAST_REFERRED_TO_CODE,IS_AFS_REQUIRED_IND,AFS_FISCAL_YR_END_DATE,HAS_ACTIVE_FINANCING_IND,PRIMARY_FINANCING_TYPE,IS_ALL_FINANCING_PIPELINE_IND,IS_ALL_CONTRACT_PIPELINE_IND,IS_UNDER_MANAGEMENT_IND,HAS_SERVICE_AGREEMENT_IND,HAS_USE_RESTRICTION_IND,HAS_ACTIVE_IRP_IND,IS_SERVICE_COORDINATOR_IND,PRIMARY_FHA_NUMBER,ASSOCIATED_FHA_NUMBER,ASSOCIATED_CONTRACT_NUMBER,TROUBLED_CODE,OPIIS_RISK_CATEGORY,OPIIS_SIZE_CATEGORY,OPIIS_INT_RISK_SCORE,IS_ACTIVE_DEC_CASE_IND,WAS_EVER_DEC_CASE_IND,IS_INSURED_IND,WAS_EVER_INSURED_IND,IS_202_811_IND,WAS_EVER_202_811_IND,IS_HUD_HELD_IND,IS_HUD_OWNED_IND,IS_FLEXIBLE_SUBSIDY_IND,IS_HOSPITAL_IND,IS_NURSING_HOME_IND,IS_BOARD_AND_CARE_IND,IS_ASSISTED_LIVING_IND,IS_REFINANCED_IND,IS_221D3_IND,IS_221D4_IND,IS_236_IND,IS_IN_DEFAULT_DELINQUENT_IND,IS_NON_INSURED_IND,IS_BMIR_IND,IS_RISK_SHARING_IND,IS_MIP_IND,IS_CO_INSURED_IND,IS_SUBSIDIZED_IND,WAS_EVER_SUBSIDIZED_IND,HAS_ACTIVE_ASSISTANCE_IND,WAS_EVER_ASSISTED_IND,IS_ACC_OLD_IND,IS_ACC_PERFORMANCE_BASED_IND,IS_SEC8_IND,IS_PAC_IND,IS_PRAC_IND,IS_RENT_SUPPLEMENT_IND,IS_SECTION_236_RAP_IND,IS_SEC8_202_IND,IS_SEC8_FMHA_515_IND,IS_SEC8_STATE_AGENCY_HFA_IND,IS_SEC8_LMSA_IND,IS_SEC8_PRPRTY_DISPOSITION_IND,IS_SEC8_PRESERVATION_IND,IS_SEC8_OTHR_NW_CNSTRCTION_IND,IS_SEC8_OTHER_SUB_REHAB_IND,IS_PENSION_FUND_IND,IS_PAC_202_IND,IS_PAC_811_IND,IS_PRAC_202_IND,IS_PRAC_811_IND,HAS_FULL_DEBT_RESTRUCTURE_IND,LAST_CRITICAL_DATE_DESC,OAHP_PROJECT_RECOMMENDATION_TX,OAHP_PROCESSING_TYPE,IS_ON_WATCH_LIST_IND,IS_GREEN_RETROFIT_IND,IS_202_DIRECT_LOAN_IND,IS_202_CAPITAL_ADVANCE_IND,IS_811_CAPITAL_ADVANCE_IND,ENERGY_PERFORMANCE_CONTRCT_IND,IS_SEC8_RAD_DEMO_CONV_IND,FINANCIAL_STMNT_REQ_IND,CONTRACT1,CONTRACT2,CONTRACT_COUNT,UNITS1,UNITS2,MAXIMUM_CONTRACT_UNIT_COUNT,PROGRAM_TYPE1,PROGRAM_TYPE2,EXPIRATION_DATE1,EXPIRATION_DATE2,FHA_NUM1,FHA_NUM2,SOACODE1,SOACODE2,SOA_NAME1,SOA_NAME2,TAXCREDIT1,TAXCREDIT2,FHA_COUNT,STATE2KX,CNTY_NM2KX,CNTY2KX,TRACT2KX,BG2KX,BLOCK2KX,CURCNTY_NM,CURCNTY,CURCOSUB,CURCOSUB_NM,PLACE2KX,PLACE_NM2KX,PLACE_CC2KX,PLACE_INC2KX,MSA,MSA_NM,CBSA,CBSA_NM,NECTA,NECTA_NM,METRO,MICRO,FCD_FIPS91,HLC,DPV,DPVRC,DPVACT,DPVNOST,STD_ADDR,URB_OUT,STD_CITY,STD_ST,STD_ZIP5,STD_ZIP9,ZIP_CLASS,ZCTA2KX,DPBC,DPBC_CKSUM,STD_ZIP11,ADDR_TYPE,APT_NO,APT_TYPE,C1PGRC,C1PPRB,C1PDRC,C1PSRC,C1PARC,C1PRC9,MSGUSPS,LAT,LON,RC2KX,STM2KX,LVL2KX,UR,MSG2KX,COUNTY_LEVEL,PLACE_LEVEL,TRACT_LEVEL,BLKGRP_LEVEL,CAT_LATEST_MROC_SCORE_COLOR,CAT_LTST_INTGRTD_RSK_SCORE_CAT,MTR_LATEST_DSCR,FASS_LAST_AFS_CLOSED_DATE,FASS_LAST_REPORTING_END_DT,FULL_DEBT_RESTRUCTURE_DATE,LAST_CRITICAL_DATE,NGHBRHD_NTWRK_EST_DATE,OCCUPANCY_DATE,OPIIS_RISK_CATEGORY_CHANGE_DT,REAC_LAST_INSPECTION_DATE,TROUBLED_STATUS_UPDATE_DATE,WATCH_LIST_DATE,DEMO_RESTRUCTURE_CLOSING_DATE,MARK_TO_MARKET_RESTRUCTURE_DT,REAC_LAST_INSPCT_RELEASE_DATE,LOAN_MATURITY_DATE
-89.04535,42.266348,3404,800006424,Chicago,Chicago,LASHAWNA M ROBINSON,Valley View Apartments,3303 E STATE ST,,Y,16,ROCKFORD,0,167,815 399-5523,Insured-Subsidized,00,,,357466,84  a,24 - Red,0,MFH,Y,12/31,Y,Insured,N,N,Y,N,Y,Y,N,07135742,07135742,,N,Moderate,Large,15,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,N,N,N,N,N,N,N,Y,,,,,,,S 221(d)(4),,,,07135742,,OMI,,221d4 NC/SR,,Y,,1,17,Winnebago,201,001500,5,5001,Winnebago,201,65013,Rockford,65000,ROCKFORD,,,6880,"Rockford, IL MSA",40420,"Rockford, IL Metropolitan Statistical Area",99999,,1,0,1716,6000,,,,,3303 E State St,,Rockford,IL,61108,1800,,61108,99,7,61108180099,H,,,,0,,,N,,100% Overall probable correctness,42.26634,-89.045344,S,,R,U,null Street-Level Rooftop null,17201,1765000,17201001500,172010015005,Yellow,Red,0.526000,12DEC2013,31DEC2012,        .,        .,        .,01AUG1975,09APR2013,07FEB2012,12MAR2014,        .,        .,        .,09FEB2012,2045-02-01T00:00:00.000Z
-85.135883,41.12352,3405,800006543,Chicago,Indianapolis,DELORES J WYATT,ALLEN COUNTY GROUP HOMES,4919 Coldwater Road,,Y,03,Fort Wayne,24,24,260-456-4534,202/811,WDD,Wholly developmentally disabled,Disabled,342107,92  a,Not Assessed,0,None,Y,12/31,Y,202/811,N,N,Y,N,N,N,N,,073EH010,IN36T781004,N,Low,Low,5,N,Y,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,,,,,N,N,N,N,N,N,N,Y,IN36T781004,,1,24,0,24,202/8 NC,,,,073EH010,,ZPF,,202/8 Direct Loan/ Elderly-Handicapped,,N,,1,18,Allen,003,003304,3,3000,Allen,003,80342,Washington,25000,FORT WAYNE,,,2760,"Fort Wayne, IN MSA",23060,"Fort Wayne, IN Metropolitan Statistical Area",99999,,1,0,1803,1014,,,,,4919 Coldwater Rd,,Fort Wayne,IN,46825,5532,,46825,19,0,46825553219,S,,,,0,,,,,100% Overall probable correctness,41.123512,-85.135878,S,,R,U,null Street-Level Rooftop null,18003,1825000,18003003304,180030033043,,Green,,31MAR2013,31DEC2012,        .,        .,        .,26JUN1982,30AUG2010,02JUN2010,22MAR2013,        .,        .,        .,09JUN2010,2022-10-01T00:00:00.000Z
-88.940868,38.314791,3406,800006157,Chicago,Chicago,JULIE M WHITEFEATHER,MT. Vernon Elderly,4217 ROSE LANE,,Y,12,Mount Vernon,112,112,(618) 244-6275,"Subsidized, No HUD Financing",WAH,Wholly Elderly Housekeeping,Elderly,509515,79  cnull,,0,,N,12/31,N,,N,N,Y,N,N,N,N,,,IL060031002,N,Low,,8,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,,,,,N,N,N,N,N,N,N,N,IL060031002,,1,112,0,112,Sec 8 NC,,,,,,,,,,,,,17,Jefferson,081,050500,3,3007,Jefferson,081,69511,Shiloh,51180,MOUNT VERNON,,,9999,,34500,"Mount Vernon, IL Micropolitan Statistical Area",99999,,0,1,1712,4752,,,,,4217 Rose Ln,,Mount Vernon,IL,62864,2102,,62864,17,1,62864210217,S,,,,0,,,,,100% Overall probable correctness,38.314784,-88.940862,S,,R,U,null Street-Level Rooftop null,17081,1751180,17081050500,170810505003,,Green,,        .,        .,        .,        .,        .,31DEC1979,14SEP2006,17JUL2013,01JAN1900,        .,        .,        .,18JUL2013,
-88.27436,42.135991,3407,800006325,Chicago,Chicago,SHERRY A CHANEY,FOXVIEW I APTS.,1 MIDDLESEX DR,,Y,08,Carpentersville,139,147,(847)428-7771,Subsidized - Previously Insured,FAM,Indv. families - not eld/ handicap,Family,515854,80  cnull,Not Assessed,2,None,Y,12/31,N,,N,N,Y,N,Y,Y,N,,,IL06L000015,P,Moderate,,17,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,N,N,N,N,N,N,N,Y,IL06L000015,,1,139,0,139,LMSA,,,,,,,,,,,,,17,Kane,089,850301,1,1004,Kane,089,21046,Dundee,11358,CARPENTERSVILLE,,,1600,"Chicago, IL PMSA",20994,"Elgin, IL Metropolitan Division",99999,,1,0,1708,1110,,,,,1 Middlesex Dr,,Carpentersville,IL,60110,1074,,60110,99,2,60110107499,H,,,,0,,,N,,100% Overall probable correctness,42.135983,-88.274354,S,,R,U,null Street-Level Rooftop null,17089,1711358,17089850301,170898503011,,Yellow,,25MAR2014,31DEC2013,        .,        .,27MAY1999,06JAN1972,26MAR2012,29JAN2014,05AUG2013,        .,        .,        .,31JAN2014,
-86.13509,39.767948,3408,800006582,Chicago,Indianapolis,DAWN E JONES,BYRNE COURT APARTMENTS,1411 E MARKET ST,,Y,07,Indianapolis,50,50,(317) 632-7204,Insured-Subsidized,WAH,Wholly Elderly Housekeeping,Elderly,322938,46  b,47 - Red,1,None,Y,06/30,Y,Green Retrofit,N,N,Y,Y,Y,N,Y,07311346,07311346,IN36T861003,P,Moderate,Low-Medium,21,N,Y,Y,Y,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,,,,,N,Y,N,N,N,N,N,Y,IN36T861003,,1,50,0,50,202/8 NC,,,,073GG004,07311346,GRG,HRI,Green Retrofit Grant,223(f) Refi/ Purchase Apts,N,N,2,18,Marion,097,354400,1,1089,Marion,097,11512,Center,36003,INDIANAPOLIS (REMAINDER,,,3480,"Indianapolis, IN MSA",26900,"Indianapolis-Carmel-Anderson, IN Metropolitan Statistical Area",99999,,1,0,1807,1406,,,,,1411 E Market St,,Indianapolis,IN,46201,3887,,46201,99,3,46201388799,H,,,,0,,,N,,100% Overall probable correctness,39.76794,-86.135085,S,,R,U,null Street-Level Rooftop null,18097,1836003,18097354400,180973544001,Green,Yellow,1.160000,12DEC2013,30JUN2013,        .,        .,        .,15DEC1989,01OCT2013,15JUN2010,16JUL2013,        .,        .,        .,23JUN2010,2043-05-01T00:00:00.000Z
-89.313332,39.554792,3409,800006168,Chicago,Chicago,DEBORAH E MONROE,NORTH RIDGE VILLAGE APARTMENTS,601 N RIDGE AVE,,Y,13,Taylorville,24,24,(217) 824-9678,"Subsidized, No HUD Financing",FAM,Indv. families - not eld/ handicap,Family,513221,54  cnull,,0,,N,,N,,N,N,Y,N,N,N,N,,,IL06R000028,P,Low,,11,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,,,,,N,N,N,N,N,N,N,N,IL06R000028,,1,24,0,24,515/8 NC,,,,,,,,,,,,,17,Christian,021,958300,4,4043,Christian,021,74587,Taylorville,74574,TAYLORVILLE,,,9999,,45380,"Taylorville, IL Micropolitan Statistical Area",99999,,0,1,1713,6912,,,,,601 N Ridge Ave,,Taylorville,IL,62568,1028,,62568,01,1,62568102801,S,,,,0,,,,,100% Overall probable correctness,39.554785,-89.313326,S,,R,U,null Street-Level Rooftop null,17021,1774574,17021958300,170219583004,,Green,,        .,        .,        .,        .,        .,06JUL1979,14SEP2006,31OCT2013,05AUG2013,        .,        .,        .,01NOV2013,
-87.612013,41.803242,3410,800006170,Chicago,Chicago,KEN JONES,North Washington Park Manor,550 E. 50th Place,,Y,01,CHICAGO,57,57,(773)268-8500,Insured-Subsidized,WAH,Wholly Elderly Housekeeping,Elderly,503191,94  b,64 - Yellow,0,None,Y,12/31,Y,Insured,N,N,Y,Y,Y,N,Y,07111167,07111167,IL06T811029,P,Low,High-Medium,7,N,Y,Y,Y,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,,,,,N,N,N,N,N,N,N,Y,IL06T811029,,1,57,0,57,202/8 NC,,,,07111167,,HRI,,223(f) Refi/ Purchase Apts,,N,,1,17,Cook,031,381900,1,1005,Cook,031,14000,Chicago,14000,CHICAGO,,,1600,"Chicago, IL PMSA",16974,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",99999,,1,0,1701,1296,,,,,550 E 50th Pl,,Chicago,IL,60615,2444,,60615,99,0,60615244499,H,,,,0,,,N,,100% Overall probable correctness,41.803234,-87.612007,S,,R,U,null Street-Level Rooftop null,17031,1714000,17031381900,170313819001,Green,Green,0.752000,12OCT2013,31DEC2012,        .,        .,        .,21JAN1985,05MAY2007,02JUL2013,15JAN2014,        .,        .,        .,01AUG2013,2042-04-01T00:00:00.000Z
-89.087989,42.278331,3411,800006333,Chicago,Chicago,NINA M SMITH,SKYRISE APTS,837 N MAIN ST,,Y,16,ROCKFORD,34,170,(815) 964-7307,Subsidized - Previously Insured,WAH,Wholly Elderly Housekeeping,Elderly,346696,93  bnull,70 - Greennull,0,None,Y,12/31,N,,N,N,Y,Y,N,Y,Y,,,IL06M000079,N,Low,,5,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,N,N,N,N,N,N,N,Y,IL06M000079,,1,34,0,34,LMSA,,,,,,,,,,,,,17,Winnebago,201,002900,1,1000,Winnebago,201,65013,Rockford,65000,ROCKFORD,,,6880,"Rockford, IL MSA",40420,"Rockford, IL Metropolitan Statistical Area",99999,,1,0,1716,6000,,,,,837 N Main St,,Rockford,IL,61103,6961,,61103,99,9,61103696199,H,,,,0,,,N,,100% Overall probable correctness,42.278323,-89.087983,S,,R,U,null Street-Level Rooftop null,17201,1765000,17201002900,172010029001,,Green,1.652000,04DEC2013,31DEC2012,        .,        .,        .,01MAR1973,21OCT2006,03MAY2012,06AUG2013,        .,        .,        .,09MAY2012,
-87.629703,40.177891,3412,800006434,Chicago,Chicago,KATHY L MERRITT,VERMILION HOUSE,3535 N Vermilion St,,Y,15,DANVILLE,160,160,217-442-6688,Insured-Subsidized,WAH,Wholly Elderly Housekeeping,Elderly,505065,99  b,70 - Greennull,1,None,Y,12/31,Y,Insured,N,N,Y,N,N,N,N,07235672,07235672,IL060027002,N,Low,Large,2,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,,,,,N,N,N,N,N,N,N,Y,IL060027002,,1,160,0,160,Sec 8 NC,,,,07235672,,REJ,,223(a)(7) Refi of 221d4 NC/SR,,N,,1,17,Vermilion,183,001200,1,1046,Vermilion,183,52454,Newell,18563,DANVILLE,,,9999,,19180,"Danville, IL Metropolitan Statistical Area",99999,,1,0,1715,1692,,,,,3535 N Vermilion St,,Danville,IL,61832,1364,,61832,99,8,61832136499,H,,,,0,,,N,,100% Overall probable correctness,40.177883,-87.629697,S,,R,U,null Street-Level Rooftop null,17183,1718563,17183001200,171830012001,Green,Green,1.303000,20MAR2014,31DEC2013,        .,        .,        .,19MAR1980,22FEB2010,17DEC2013,01JAN1900,        .,        .,        .,20DEC2013,2050-05-01T00:00:00.000Z
-89.267553,42.126424,3413,800006437,Chicago,Chicago,JULIE M WHITEFEATHER,VILLAGE GREEN OF BYRON,100 BLANCHARD CT,,Y,16,,48,48,(815)282-0022,"Subsidized, No HUD Financing",ELD,Elderly,Elderly,508223,97  b,,0,,N,12/31,N,,N,N,Y,N,N,N,N,,,IL060038001,N,Low,,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,,,,,N,N,N,N,N,N,N,N,IL060038001,,1,48,0,48,Sec 8 NC,,,,,,,,,,,,,17,Ogle,141,961700,3,3021,Ogle,141,10253,Byron,10240,BYRON,,,6880,"Rockford, IL MSA",40300,"Rochelle, IL Micropolitan Statistical Area",99999,,0,1,1716,0960,,,,,100 Blanchard Ct,,Byron,IL,61010,9649,,61010,00,4,61010964900,S,,,,0,,,,,100% Overall probable correctness,42.126416,-89.267547,S,,R,U,null Street-Level Rooftop null,17141,1710240,17141961700,171419617003,,Green,,        .,        .,        .,        .,        .,01AUG1979,14SEP2006,10DEC2013,01JAN1900,        .,        .,        .,27DEC2013,
-88.690617,42.098323,3414,800006439,Chicago,Chicago,DEBORAH E MONROE,VILLAGE GREEN-GENOA,216-26 RAILROAD AVE,,N,,GENOA,13,13,815-282-0022,"Subsidized, No HUD Financing",FAM,Indv. families - not eld/ handicap,Family,358453,95  b,,0,,N,12/31,N,,N,N,Y,N,N,N,N,,,IL06R000002,P,Low,,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,,,,,N,N,N,N,N,N,N,N,IL06R000002,,1,13,0,13,515/8 NC,,,,,,,,,,,,,17,Dekalb,037,000100,3,3083,Dekalb,037,28911,Genoa,28898,GENOA,,,1600,"Chicago, IL PMSA",20994,"Elgin, IL Metropolitan Division",99999,,1,0,1716,2610,,,,,216 E Railroad Ave,,Genoa,IL,60135,1246,,60135,16,5,60135124616,S,,,,1,N,,,,90% Overall probable correctness,42.098315,-88.690611,S,,R,U,null Street-Level Rooftop null,17037,1728898,17037000100,170370001003,,Green,,        .,        .,        .,        .,        .,16AUG1978,14SEP2006,29APR2011,12MAR2014,        .,        .,        .,04MAY2011,
-86.62008,38.546227,3415,800006602,Chicago,Indianapolis,SANDRA V JAMES,CAMELOT COURT OF FRENCH LICK,556 S MAPLE ST,,Y,09,FRENCH LICK,36,36,812-936-2800,Insured-Subsidized,FAM,Indv. families - not eld/ handicap,Family,329073,92  b,65 - Yellow,0,,Y,12/31,Y,Insured,N,N,Y,N,N,N,N,07335681,07335284,IN360038004,N,Low,Low,3,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,Appraisal Assigned by PAE,,Full Debt Restr,N,N,N,N,N,N,N,Y,IN360038004,,1,36,0,36,Sec 8 NC,,,,07335284,07335681,OMI,REJ,221d4 NC/SR,223(a)(7) Refi of 221d4 NC/SR,N,N,2,18,Orange,117,951500,4,4043,Orange,117,25990,French Lick,25972,FRENCH LICK,,,9999,,99999,,99999,,0,0,1809,1080,,,,,556 S Maple St,,French Lick,IN,47432,2237,,47432,99,8,47432223799,H,,,,0,,,N,,100% Overall probable correctness,38.54622,-86.620075,S,,R,R,null Street-Level Rooftop null,18117,1825972,18117951500,181179515004,Green,Green,1.697000,        .,31DEC2013,29MAR2007,22FEB2005,        .,25AUG1980,07NOV2011,16APR2012,01JAN1900,        .,        .,29MAR2007,18APR2012,2037-04-01T00:00:00.000Z
-86.938872,38.426957,3416,800006554,Chicago,Indianapolis,DELORES J WYATT,BADENDORFF ARMS,271 BADEN STRASSE,,Y,08,Jasper,24,24,812-634-1790,"Subsidized, No HUD Financing",FAM,Indv. families - not eld/ handicap,Family,276863,80  bnull,Not Assessed,1,None,Y,12/31,N,,N,N,Y,N,N,N,N,,,IN36R000049,P,Moderate,,15,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,,,,,N,N,N,N,N,N,N,Y,IN36R000049,,1,24,0,24,515/8 NC,,,,,,,,,,,,,18,Dubois,037,953300,1,1041,Dubois,037,03124,Bainbridge,37782,JASPER,,,9999,,27540,"Jasper, IN Micropolitan Statistical Area",99999,,0,1,1808,1434,,,,,271 Baden Strasse,,Jasper,IN,47546,7963,,47546,99,1,47546796399,H,,,,0,,,N,,100% Overall probable correctness,38.42695,-86.938867,S,,R,U,null Street-Level Rooftop null,18037,1837782,18037953300,180379533001,,Yellow,,26MAR2014,31DEC2013,        .,        .,        .,01FEB1983,26MAR2012,12JUL2007,04JUN2013,        .,        .,        .,18JUL2007,
-87.617436,41.629911,3417,800006183,Chicago,Chicago,LUCILLE ELLISON,Our Saviors Senior Housing,14600  Indiana Avenue,,Y,02,DOLTON,99,100,(708)841-8476,202/811,WAH,Wholly Elderly Housekeeping,Elderly,342053,97  b,45 - Red,0,,Y,06/30,Y,202/811,N,N,Y,Y,N,N,Y,,071EE030,IL06S921009,N,Low,Large,5,N,Y,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,,,,,N,N,N,Y,N,N,N,Y,IL06S921009,,1,99,0,99,PRAC/202,,,,071EE030,,ZPE,,202 Capital Advance for Elderly,,N,,1,17,Cook,031,826500,1,1027,Cook,031,75198,Thornton,20292,DOLTON,,,1600,"Chicago, IL PMSA",16974,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",99999,,1,0,1702,1836,,,,,14600 Indiana Ave,,Dolton,IL,60419,1615,,60419,99,9,60419161599,H,,,,0,,,N,,100% Overall probable correctness,41.629903,-87.61743,S,,R,U,null Street-Level Rooftop null,17031,1720292,17031826500,170318265001,,Green,,        .,30JUN2013,        .,        .,        .,07FEB1995,15JUN2010,01JUN2010,12MAR2014,        .,        .,        .,09JUN2010,
-87.656824,41.89352,3418,800006187,Chicago,Chicago,DEBRA D HEAD,NORTHWEST TOWER,1170 W ERIE,,Y,07,Chicago,137,150,(312)633-9057,Subsidized - Previously Insured,FAM,Indv. families - not eld/ handicap,Family,320596,98  b,Not Assessed,1,None,Y,12/31,Y,Flexible Subsidy,N,N,Y,Y,Y,Y,N,,07144009,IL06M000052,N,Low,,9,N,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,N,N,N,N,N,N,N,Y,IL06M000052,,1,137,0,137,LMSA,,,,07144009,,,,,,N,,1,17,Cook,031,243500,1,1009,Cook,031,14000,Chicago,14000,CHICAGO,,,1600,"Chicago, IL PMSA",16974,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",99999,,1,0,1707,1296,,,,,1170 W Erie St,,Chicago,IL,60642,5831,,60642,99,7,60642583199,H,,,,1,,N,N,,90% Overall probable correctness,41.893512,-87.656818,S,,R,U,null Street-Level Rooftop null,17031,1714000,17031243500,170312435001,,Green,,02APR2013,31DEC2012,        .,        .,01DEC1996,26AUG1971,10OCT2007,15DEC2010,24JUL2013,        .,        .,        .,22DEC2010,
-90.144794,38.621068,3419,800006351,Chicago,Chicago,MARILYN COTTON,St.Lukes AME Church Rehab,414 N 14th ST,,Y,12,East Saint Louis,12,12,(618)466-4345,Subsidized - Previously Insured,FAM,Indv. families - not eld/ handicap,Family,508746,74  cnull,,0,,N,09/30,N,,N,N,Y,N,N,Y,N,,,IL06L000001,N,Low,,8,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,N,N,N,N,N,N,N,N,IL06L000001,,1,12,0,12,LMSA,,,,,,,,,,,,,17,St. Clair,163,500900,2,2001,St. Clair,163,22268,East Saint Louis,22255,EAST SAINT LOUIS,,,7040,"St. Louis, MO-IL MSA",41180,"St. Louis, MO-IL Metropolitan Statistical Area",99999,,1,0,1712,2022,,,,,414 N 14th St,,East St Louis,IL,62201,1931,,62201,14,0,62201193114,S,,,,0,,,,,100% Overall probable correctness,38.621061,-90.144788,S,,R,U,null Street-Level Rooftop null,17163,1722255,17163500900,171635009002,,Green,,        .,        .,        .,        .,        .,27MAY1976,05SEP2011,22AUG2013,17MAR2011,        .,        .,        .,22OCT2013,
-87.623691,41.787247,3420,800006456,Chicago,Chicago,DEBRA D HEAD,South Wabash Apartments,5907-09 S Wabash AVE,,N,16,,25,25,(773) 994-5000,"Subsidized, No HUD Financing",FAM,Indv. families - not eld/ handicap,Family,515589,47  c,Not Assessed,0,MFH,Y,12/31,N,,N,N,Y,N,N,N,N,,,IL06E000051,P,High,,31,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,,,,,N,N,N,N,N,N,N,Y,IL06E000051,,1,25,0,25,PD/8 Existing,,,,,,,,,,,,,17,Cook,031,834500,1,1019,Cook,031,14000,Chicago,14000,CHICAGO,,,1600,"Chicago, IL PMSA",16974,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",99999,,1,0,1701,1296,,,,,5907 S Wabash Ave,,Chicago,IL,60637,2109,,60637,07,9,60637210907,S,,,,0,,,,,100% Overall probable correctness,41.787239,-87.623685,S,,R,U,null Street-Level Rooftop null,17031,1714000,17031834500,170318345001,,Red,,02JAN2014,31DEC2012,        .,        .,        .,24JAN1984,06MAR2014,19FEB2014,24JUL2013,        .,        .,        .,25FEB2014,
